schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away
337752000,1980,2,0,Broncos,41,20,Cowboys
337752000,1980,2,0,Packers,7,29,Lions
337752000,1980,2,0,Chiefs,16,17,Seahawks
337752000,1980,2,0,Dolphins,17,16,Bengals
337752000,1980,2,0,Vikings,7,42,Eagles
337752000,1980,2,0,Patriots,21,37,Falcons
337752000,1980,2,0,Giants,21,23,Redskins
337752000,1980,2,0,Chargers,30,24,Raiders
337752000,1980,2,0,49ers,24,21,Cardinals
337838400,1980,2,0,Browns,7,16,Oilers
338356800,1980,3,0,Falcons,17,20,Dolphins
338356800,1980,3,0,Bears,14,34,Vikings
338356800,1980,3,0,Bengals,30,28,Steelers
338356800,1980,3,0,Browns,20,13,Chiefs
338356800,1980,3,0,Cowboys,28,17,Buccaneers
338356800,1980,3,0,Broncos,13,30,Chargers
338356800,1980,3,0,Lions,20,7,Cardinals
338356800,1980,3,0,Oilers,21,16,Colts
338356800,1980,3,0,Rams,51,21,Packers
338356800,1980,3,0,Saints,26,35,Bills
338356800,1980,3,0,Jets,27,37,49ers
338356800,1980,3,0,Raiders,24,21,Redskins
338356800,1980,3,0,Seahawks,31,37,Patriots
338443200,1980,3,0,Eagles,35,3,Giants
338961600,1980,4,0,Colts,35,21,Jets
338961600,1980,4,0,Bills,24,7,Raiders
338961600,1980,4,0,Bengals,10,13,Oilers
338961600,1980,4,0,Lions,27,7,Vikings
338961600,1980,4,0,Packers,7,28,Cowboys
338961600,1980,4,0,Chiefs,7,24,Chargers
338961600,1980,4,0,Dolphins,21,16,Saints
338961600,1980,4,0,Giants,7,28,Rams
338961600,1980,4,0,Steelers,38,3,Bears
338961600,1980,4,0,49ers,17,20,Falcons
338961600,1980,4,0,Cardinals,24,14,Eagles
338961600,1980,4,0,Buccaneers,27,34,Browns
338961600,1980,4,0,Redskins,0,14,Seahawks
339048000,1980,4,0,Patriots,23,14,Broncos
339566400,1980,5,0,Falcons,43,28,Lions
339566400,1980,5,0,Browns,16,19,Broncos
339566400,1980,5,0,Cowboys,24,3,Giants
339566400,1980,5,0,Packers,14,9,Bengals
339566400,1980,5,0,Oilers,7,26,Seahawks
339566400,1980,5,0,Rams,48,26,49ers
339566400,1980,5,0,Dolphins,17,30,Colts
339566400,1980,5,0,Vikings,17,23,Steelers
339566400,1980,5,0,Saints,7,40,Cardinals
339566400,1980,5,0,Jets,11,21,Patriots
339566400,1980,5,0,Raiders,17,31,Chiefs
339566400,1980,5,0,Eagles,24,14,Redskins
339566400,1980,5,0,Chargers,24,26,Bills
339652800,1980,5,0,Bears,23,0,Buccaneers
340171200,1980,6,0,Falcons,7,14,Jets
340171200,1980,6,0,Bills,12,17,Colts
340171200,1980,6,0,Cowboys,59,14,49ers
340171200,1980,6,0,Lions,24,13,Saints
340171200,1980,6,0,Chiefs,21,20,Oilers
340171200,1980,6,0,Vikings,13,7,Bears
340171200,1980,6,0,Patriots,34,0,Dolphins
340171200,1980,6,0,Giants,16,31,Eagles
340171200,1980,6,0,Raiders,38,24,Chargers
340171200,1980,6,0,Steelers,16,17,Bengals
340171200,1980,6,0,Seahawks,3,27,Browns
340171200,1980,6,0,Cardinals,13,21,Rams
340171200,1980,6,0,Buccaneers,14,14,Packers
340257600,1980,6,0,Broncos,20,17,Redskins
340776000,1980,7,0,Colts,21,37,Patriots
340776000,1980,7,0,Bears,24,7,Lions
340776000,1980,7,0,Bengals,14,0,Vikings
340776000,1980,7,0,Browns,26,21,Packers
340776000,1980,7,0,Broncos,17,23,Chiefs
340776000,1980,7,0,Oilers,20,14,Buccaneers
340776000,1980,7,0,Dolphins,17,14,Bills
340776000,1980,7,0,Saints,14,41,Falcons
340776000,1980,7,0,Jets,17,27,Seahawks
340776000,1980,7,0,Eagles,17,10,Cowboys
340776000,1980,7,0,Chargers,44,7,Giants
340776000,1980,7,0,49ers,17,31,Rams
340776000,1980,7,0,Redskins,23,0,Cardinals
340862400,1980,7,0,Steelers,34,45,Raiders
341380800,1980,8,0,Falcons,13,10,Rams
341380800,1980,8,0,Colts,10,17,Cardinals
341380800,1980,8,0,Bills,31,13,Patriots
341380800,1980,8,0,Browns,27,26,Steelers
341380800,1980,8,0,Cowboys,42,31,Chargers
341380800,1980,8,0,Packers,16,3,Vikings
341380800,1980,8,0,Oilers,23,3,Bengals
341380800,1980,8,0,Chiefs,20,17,Lions
341380800,1980,8,0,Giants,9,14,Broncos
341380800,1980,8,0,Raiders,33,14,Seahawks
341380800,1980,8,0,Eagles,17,14,Bears
341380800,1980,8,0,49ers,23,24,Buccaneers
341380800,1980,8,0,Redskins,22,14,Saints
341470800,1980,8,0,Jets,17,14,Dolphins
341989200,1980,9,0,Bills,14,30,Falcons
341989200,1980,9,0,Bengals,14,31,Chargers
341989200,1980,9,0,Broncos,16,20,Oilers
341989200,1980,9,0,Lions,17,13,49ers
341989200,1980,9,0,Chiefs,24,31,Colts
341989200,1980,9,0,Rams,45,31,Saints
341989200,1980,9,0,Patriots,34,21,Jets
341989200,1980,9,0,Raiders,16,10,Dolphins
341989200,1980,9,0,Steelers,22,20,Packers
341989200,1980,9,0,Seahawks,20,27,Eagles
341989200,1980,9,0,Cardinals,24,27,Cowboys
341989200,1980,9,0,Buccaneers,30,13,Giants
341989200,1980,9,0,Redskins,14,39,Vikings
342075600,1980,9,0,Browns,27,21,Bears
342594000,1980,10,0,Colts,27,28,Browns
342594000,1980,10,0,Bears,35,21,Redskins
342594000,1980,10,0,Packers,23,16,49ers
342594000,1980,10,0,Rams,14,35,Dolphins
342594000,1980,10,0,Vikings,34,0,Lions
342594000,1980,10,0,Saints,21,34,Eagles
342594000,1980,10,0,Giants,38,35,Cowboys
342594000,1980,10,0,Jets,24,31,Bills
342594000,1980,10,0,Raiders,28,17,Bengals
342594000,1980,10,0,Chargers,13,20,Broncos
342594000,1980,10,0,Seahawks,30,31,Chiefs
342594000,1980,10,0,Cardinals,27,33,Falcons
342594000,1980,10,0,Buccaneers,21,24,Steelers
342680400,1980,10,0,Oilers,38,34,Patriots
343198800,1980,11,0,Falcons,31,13,Saints
343198800,1980,11,0,Bears,6,10,Oilers
343198800,1980,11,0,Bengals,0,14,Bills
343198800,1980,11,0,Cowboys,31,21,Cardinals
343198800,1980,11,0,Broncos,31,24,Jets
343198800,1980,11,0,Lions,9,10,Colts
343198800,1980,11,0,Dolphins,17,13,49ers
343198800,1980,11,0,Vikings,38,30,Buccaneers
343198800,1980,11,0,Patriots,14,17,Rams
343198800,1980,11,0,Giants,27,21,Packers
343198800,1980,11,0,Steelers,16,13,Browns
343198800,1980,11,0,Chargers,20,7,Chiefs
343198800,1980,11,0,Redskins,0,24,Eagles
343285200,1980,11,0,Seahawks,17,19,Raiders
343544400,1980,12,0,Dolphins,24,27,Chargers
343803600,1980,12,0,Falcons,28,17,Bears
343803600,1980,12,0,Bills,28,13,Steelers
343803600,1980,12,0,Browns,31,7,Bengals
343803600,1980,12,0,Cowboys,14,10,Redskins
343803600,1980,12,0,Broncos,36,20,Seahawks
343803600,1980,12,0,Vikings,13,25,Packers
343803600,1980,12,0,Patriots,47,21,Colts
343803600,1980,12,0,Jets,31,28,Oilers
343803600,1980,12,0,Eagles,10,7,Raiders
343803600,1980,12,0,49ers,12,0,Giants
343803600,1980,12,0,Cardinals,13,21,Chiefs
343803600,1980,12,0,Buccaneers,10,24,Lions
343890000,1980,12,0,Saints,7,27,Rams
344149200,1980,13,0,Cowboys,51,7,Seahawks
344149200,1980,13,0,Lions,17,23,Bears
344408400,1980,13,0,Falcons,10,6,Redskins
344408400,1980,13,0,Colts,28,24,Bills
344408400,1980,13,0,Packers,17,20,Buccaneers
344408400,1980,13,0,Oilers,14,17,Browns
344408400,1980,13,0,Chiefs,6,20,Bengals
344408400,1980,13,0,Rams,38,13,Jets
344408400,1980,13,0,Saints,20,23,Vikings
344408400,1980,13,0,Giants,7,23,Cardinals
344408400,1980,13,0,Steelers,23,10,Dolphins
344408400,1980,13,0,Chargers,22,21,Eagles
344408400,1980,13,0,49ers,21,17,Patriots
344494800,1980,13,0,Raiders,9,3,Broncos
344754000,1980,14,0,Oilers,6,0,Steelers
345013200,1980,14,0,Bills,10,7,Rams
345013200,1980,14,0,Bears,61,7,Packers
345013200,1980,14,0,Bengals,34,33,Colts
345013200,1980,14,0,Browns,17,14,Jets
345013200,1980,14,0,Chiefs,31,14,Broncos
345013200,1980,14,0,Raiders,13,19,Cowboys
345013200,1980,14,0,Eagles,17,20,Falcons
345013200,1980,14,0,49ers,38,35,Saints
345013200,1980,14,0,Seahawks,21,27,Giants
345013200,1980,14,0,Cardinals,24,23,Lions
345013200,1980,14,0,Buccaneers,10,21,Vikings
345013200,1980,14,0,Redskins,40,17,Chargers
345099600,1980,14,0,Dolphins,16,13,Patriots
345531600,1980,15,0,Chargers,21,14,Seahawks
345531600,1980,15,0,Redskins,16,13,Giants
345618000,1980,15,0,Falcons,35,10,49ers
345618000,1980,15,0,Colts,14,24,Dolphins
345618000,1980,15,0,Bears,14,17,Bengals
345618000,1980,15,0,Broncos,21,24,Raiders
345618000,1980,15,0,Lions,27,14,Buccaneers
345618000,1980,15,0,Packers,3,22,Oilers
345618000,1980,15,0,Vikings,28,23,Browns
345618000,1980,15,0,Patriots,24,2,Bills
345618000,1980,15,0,Jets,20,21,Saints
345618000,1980,15,0,Eagles,17,3,Cardinals
345618000,1980,15,0,Steelers,21,16,Chiefs
345704400,1980,15,0,Rams,38,14,Cowboys
346136400,1980,16,0,Dolphins,17,24,Jets
346136400,1980,16,0,Buccaneers,13,14,Bears
346222800,1980,16,0,Colts,28,38,Chiefs
346222800,1980,16,0,Bengals,24,27,Browns
346222800,1980,16,0,Cowboys,35,27,Eagles
346222800,1980,16,0,Lions,24,3,Packers
346222800,1980,16,0,Oilers,20,16,Vikings
346222800,1980,16,0,Rams,20,17,Falcons
346222800,1980,16,0,Saints,27,38,Patriots
346222800,1980,16,0,Giants,17,33,Raiders
346222800,1980,16,0,49ers,13,18,Bills
346222800,1980,16,0,Seahawks,17,25,Broncos
346222800,1980,16,0,Cardinals,7,31,Redskins
346309200,1980,16,0,Chargers,26,17,Steelers
346827600,1980,Wildcard,1,Cowboys,34,13,Rams
346827600,1980,Wildcard,1,Raiders,27,7,Oilers
347346000,1980,Division,1,Eagles,31,16,Vikings
347346000,1980,Division,1,Chargers,20,14,Bills
347432400,1980,Division,1,Falcons,27,30,Cowboys
347432400,1980,Division,1,Browns,12,14,Raiders
348037200,1980,Conference,1,Eagles,20,7,Cowboys
348037200,1980,Conference,1,Chargers,27,34,Raiders
349246800,1980,Superbowl,1,Raiders,27,10,Eagles
368510400,1981,1,0,Buccaneers,21,13,Vikings
368596800,1981,1,0,Falcons,27,0,Saints
368596800,1981,1,0,Bills,31,0,Jets
368596800,1981,1,0,Bears,9,16,Packers
368596800,1981,1,0,Bengals,27,21,Seahawks
368596800,1981,1,0,Broncos,9,7,Raiders
368596800,1981,1,0,Lions,24,17,49ers
368596800,1981,1,0,Rams,20,27,Oilers
368596800,1981,1,0,Patriots,28,29,Colts
368596800,1981,1,0,Giants,10,24,Eagles
368596800,1981,1,0,Steelers,33,37,Chiefs
368596800,1981,1,0,Cardinals,7,20,Dolphins
368596800,1981,1,0,Redskins,10,26,Cowboys
368683200,1981,1,0,Browns,14,44,Chargers
368942400,1981,2,0,Dolphins,30,10,Steelers
369201600,1981,2,0,Colts,3,35,Bills
369201600,1981,2,0,Browns,3,9,Oilers
369201600,1981,2,0,Cowboys,30,17,Cardinals
369201600,1981,2,0,Packers,17,31,Falcons
369201600,1981,2,0,Chiefs,19,10,Buccaneers
369201600,1981,2,0,Saints,23,17,Rams
369201600,1981,2,0,Jets,30,31,Bengals
369201600,1981,2,0,Eagles,13,3,Patriots
369201600,1981,2,0,Chargers,28,23,Lions
369201600,1981,2,0,49ers,28,17,Bears
369201600,1981,2,0,Seahawks,13,10,Broncos
369201600,1981,2,0,Redskins,7,17,Giants
369288000,1981,2,0,Vikings,10,36,Raiders
369547200,1981,3,0,Bills,14,20,Eagles
369806400,1981,3,0,Falcons,34,17,49ers
369806400,1981,3,0,Bears,28,17,Buccaneers
369806400,1981,3,0,Bengals,17,20,Browns
369806400,1981,3,0,Broncos,28,10,Colts
369806400,1981,3,0,Oilers,10,16,Dolphins
369806400,1981,3,0,Chiefs,31,42,Chargers
369806400,1981,3,0,Rams,35,23,Packers
369806400,1981,3,0,Vikings,26,24,Lions
369806400,1981,3,0,Giants,20,7,Saints
369806400,1981,3,0,Raiders,20,10,Seahawks
369806400,1981,3,0,Steelers,38,10,Jets
369806400,1981,3,0,Cardinals,40,30,Redskins
369892800,1981,3,0,Patriots,21,35,Cowboys
370411200,1981,4,0,Colts,28,31,Dolphins
370411200,1981,4,0,Bengals,27,24,Bills
370411200,1981,4,0,Browns,28,17,Falcons
370411200,1981,4,0,Cowboys,18,10,Giants
370411200,1981,4,0,Broncos,42,24,Chargers
370411200,1981,4,0,Lions,16,0,Raiders
370411200,1981,4,0,Packers,13,30,Vikings
370411200,1981,4,0,Jets,33,17,Oilers
370411200,1981,4,0,Eagles,36,13,Redskins
370411200,1981,4,0,Steelers,27,21,Patriots
370411200,1981,4,0,49ers,21,14,Saints
370411200,1981,4,0,Seahawks,14,20,Chiefs
370411200,1981,4,0,Buccaneers,20,10,Cardinals
370497600,1981,4,0,Bears,7,24,Rams
371016000,1981,5,0,Bills,23,17,Colts
371016000,1981,5,0,Oilers,17,10,Bengals
371016000,1981,5,0,Rams,27,16,Browns
371016000,1981,5,0,Dolphins,28,28,Jets
371016000,1981,5,0,Vikings,24,21,Bears
371016000,1981,5,0,Patriots,33,17,Chiefs
371016000,1981,5,0,Saints,6,20,Steelers
371016000,1981,5,0,Giants,14,27,Packers
371016000,1981,5,0,Raiders,0,17,Broncos
371016000,1981,5,0,Chargers,24,10,Seahawks
371016000,1981,5,0,Cardinals,20,17,Cowboys
371016000,1981,5,0,Buccaneers,28,10,Lions
371016000,1981,5,0,Redskins,17,30,49ers
371102400,1981,5,0,Eagles,16,13,Falcons
371620800,1981,6,0,Falcons,35,37,Rams
371620800,1981,6,0,Colts,19,41,Bengals
371620800,1981,6,0,Bears,7,24,Redskins
371620800,1981,6,0,Broncos,27,21,Lions
371620800,1981,6,0,Packers,10,21,Buccaneers
371620800,1981,6,0,Oilers,35,17,Seahawks
371620800,1981,6,0,Chiefs,27,0,Raiders
371620800,1981,6,0,Saints,14,31,Eagles
371620800,1981,6,0,Giants,34,14,Cardinals
371620800,1981,6,0,Jets,28,24,Patriots
371620800,1981,6,0,Steelers,13,7,Browns
371620800,1981,6,0,Chargers,31,33,Vikings
371620800,1981,6,0,49ers,45,14,Cowboys
371707200,1981,6,0,Bills,31,21,Dolphins
372225600,1981,7,0,Falcons,41,20,Cardinals
372225600,1981,7,0,Colts,14,43,Chargers
372225600,1981,7,0,Bengals,34,7,Steelers
372225600,1981,7,0,Browns,20,17,Saints
372225600,1981,7,0,Cowboys,29,17,Rams
372225600,1981,7,0,Packers,3,13,49ers
372225600,1981,7,0,Chiefs,28,14,Broncos
372225600,1981,7,0,Dolphins,13,10,Redskins
372225600,1981,7,0,Vikings,35,23,Eagles
372225600,1981,7,0,Patriots,38,10,Oilers
372225600,1981,7,0,Jets,33,14,Bills
372225600,1981,7,0,Raiders,18,16,Buccaneers
372225600,1981,7,0,Seahawks,0,32,Giants
372312000,1981,7,0,Lions,48,17,Bears
372830400,1981,8,0,Falcons,24,27,Giants
372830400,1981,8,0,Bills,9,7,Broncos
372830400,1981,8,0,Bears,20,17,Chargers
372830400,1981,8,0,Browns,42,28,Colts
372830400,1981,8,0,Cowboys,28,27,Dolphins
372830400,1981,8,0,Lions,31,27,Packers
372830400,1981,8,0,Saints,17,7,Bengals
372830400,1981,8,0,Jets,3,19,Seahawks
372830400,1981,8,0,Raiders,17,28,Chiefs
372830400,1981,8,0,Eagles,20,10,Buccaneers
372830400,1981,8,0,49ers,20,17,Rams
372830400,1981,8,0,Cardinals,30,17,Vikings
372830400,1981,8,0,Redskins,24,22,Patriots
372920400,1981,8,0,Steelers,26,13,Oilers
373438800,1981,9,0,Bills,22,13,Browns
373438800,1981,9,0,Bengals,34,21,Oilers
373438800,1981,9,0,Packers,34,24,Seahawks
373438800,1981,9,0,Rams,20,13,Lions
373438800,1981,9,0,Dolphins,27,10,Colts
373438800,1981,9,0,Saints,10,41,Falcons
373438800,1981,9,0,Giants,7,26,Jets
373438800,1981,9,0,Raiders,27,17,Patriots
373438800,1981,9,0,Eagles,14,17,Cowboys
373438800,1981,9,0,Steelers,14,17,49ers
373438800,1981,9,0,Chargers,22,20,Chiefs
373438800,1981,9,0,Buccaneers,20,10,Bears
373438800,1981,9,0,Redskins,42,21,Cardinals
373525200,1981,9,0,Broncos,19,17,Vikings
374043600,1981,10,0,Colts,14,41,Jets
374043600,1981,10,0,Broncos,23,20,Browns
374043600,1981,10,0,Packers,26,24,Giants
374043600,1981,10,0,Oilers,17,16,Raiders
374043600,1981,10,0,Chiefs,13,16,Bears
374043600,1981,10,0,Rams,13,21,Saints
374043600,1981,10,0,Vikings,25,10,Buccaneers
374043600,1981,10,0,Patriots,27,30,Dolphins
374043600,1981,10,0,Chargers,17,40,Bengals
374043600,1981,10,0,49ers,17,14,Falcons
374043600,1981,10,0,Seahawks,24,21,Steelers
374043600,1981,10,0,Cardinals,10,52,Eagles
374043600,1981,10,0,Redskins,33,31,Lions
374130000,1981,10,0,Cowboys,27,14,Bills
374648400,1981,11,0,Falcons,20,34,Steelers
374648400,1981,11,0,Bengals,24,10,Rams
374648400,1981,11,0,Lions,27,24,Cowboys
374648400,1981,11,0,Packers,21,17,Bears
374648400,1981,11,0,Chiefs,23,10,Oilers
374648400,1981,11,0,Dolphins,17,33,Raiders
374648400,1981,11,0,Vikings,20,10,Saints
374648400,1981,11,0,Patriots,6,17,Jets
374648400,1981,11,0,Giants,27,30,Redskins
374648400,1981,11,0,Eagles,38,13,Colts
374648400,1981,11,0,49ers,12,15,Browns
374648400,1981,11,0,Cardinals,24,0,Bills
374648400,1981,11,0,Buccaneers,7,24,Broncos
374734800,1981,11,0,Seahawks,44,23,Chargers
375253200,1981,12,0,Colts,24,35,Cardinals
375253200,1981,12,0,Bills,20,17,Patriots
375253200,1981,12,0,Bears,7,23,Lions
375253200,1981,12,0,Bengals,38,21,Broncos
375253200,1981,12,0,Browns,10,32,Steelers
375253200,1981,12,0,Cowboys,24,10,Redskins
375253200,1981,12,0,Oilers,24,27,Saints
375253200,1981,12,0,Chiefs,40,13,Seahawks
375253200,1981,12,0,Rams,31,33,49ers
375253200,1981,12,0,Jets,16,15,Dolphins
375253200,1981,12,0,Raiders,21,55,Chargers
375253200,1981,12,0,Eagles,10,20,Giants
375253200,1981,12,0,Buccaneers,37,3,Packers
375339600,1981,12,0,Falcons,31,30,Vikings
375598800,1981,13,0,Cowboys,10,9,Bears
375598800,1981,13,0,Lions,27,10,Chiefs
375858000,1981,13,0,Bills,21,14,Redskins
375858000,1981,13,0,Browns,21,41,Bengals
375858000,1981,13,0,Oilers,27,31,Falcons
375858000,1981,13,0,Vikings,23,35,Packers
375858000,1981,13,0,Patriots,20,27,Cardinals
375858000,1981,13,0,Saints,14,31,Buccaneers
375858000,1981,13,0,Jets,25,0,Colts
375858000,1981,13,0,Steelers,24,0,Rams
375858000,1981,13,0,Chargers,34,17,Broncos
375858000,1981,13,0,49ers,17,10,Giants
375858000,1981,13,0,Seahawks,31,32,Raiders
375944400,1981,13,0,Dolphins,13,10,Eagles
376203600,1981,14,0,Oilers,17,13,Browns
376462800,1981,14,0,Colts,13,37,Cowboys
376462800,1981,14,0,Bears,10,9,Vikings
376462800,1981,14,0,Bengals,3,21,49ers
376462800,1981,14,0,Broncos,16,13,Chiefs
376462800,1981,14,0,Packers,31,17,Lions
376462800,1981,14,0,Dolphins,24,14,Patriots
376462800,1981,14,0,Giants,10,7,Rams
376462800,1981,14,0,Chargers,27,28,Bills
376462800,1981,14,0,Seahawks,27,23,Jets
376462800,1981,14,0,Cardinals,30,3,Saints
376462800,1981,14,0,Buccaneers,24,23,Falcons
376462800,1981,14,0,Redskins,15,13,Eagles
376549200,1981,14,0,Raiders,30,27,Steelers
376981200,1981,15,0,Browns,13,14,Jets
376981200,1981,15,0,Lions,45,7,Vikings
377067600,1981,15,0,Cowboys,21,10,Eagles
377067600,1981,15,0,Broncos,23,13,Seahawks
377067600,1981,15,0,Chiefs,7,17,Dolphins
377067600,1981,15,0,Patriots,10,19,Bills
377067600,1981,15,0,Saints,7,35,Packers
377067600,1981,15,0,Raiders,6,23,Bears
377067600,1981,15,0,Steelers,10,17,Bengals
377067600,1981,15,0,49ers,28,6,Oilers
377067600,1981,15,0,Cardinals,10,20,Giants
377067600,1981,15,0,Buccaneers,23,24,Chargers
377067600,1981,15,0,Redskins,38,14,Colts
377154000,1981,15,0,Rams,21,16,Falcons
377586000,1981,16,0,Dolphins,16,6,Bills
377586000,1981,16,0,Giants,13,10,Cowboys
377672400,1981,16,0,Falcons,28,30,Bengals
377672400,1981,16,0,Colts,23,21,Patriots
377672400,1981,16,0,Bears,35,24,Broncos
377672400,1981,16,0,Lions,17,20,Buccaneers
377672400,1981,16,0,Oilers,21,20,Steelers
377672400,1981,16,0,Rams,7,30,Redskins
377672400,1981,16,0,Vikings,6,10,Chiefs
377672400,1981,16,0,Saints,17,21,49ers
377672400,1981,16,0,Jets,28,3,Packers
377672400,1981,16,0,Eagles,38,0,Cardinals
377672400,1981,16,0,Seahawks,42,21,Browns
377758800,1981,16,0,Chargers,23,10,Raiders
378277200,1981,Wildcard,1,Jets,27,31,Bills
378277200,1981,Wildcard,1,Eagles,21,27,Giants
378795600,1981,Division,1,Cowboys,38,0,Buccaneers
378795600,1981,Division,1,Dolphins,38,41,Chargers
378882000,1981,Division,1,Bengals,28,21,Bills
378882000,1981,Division,1,49ers,38,24,Giants
379486800,1981,Conference,1,Bengals,27,7,Chargers
379486800,1981,Conference,1,49ers,28,27,Cowboys
380696400,1981,Superbowl,1,49ers,26,21,Bengals
400651200,1982,1,0,Colts,13,24,Patriots
400651200,1982,1,0,Bills,14,9,Chiefs
400651200,1982,1,0,Bengals,27,6,Oilers
400651200,1982,1,0,Broncos,3,23,Chargers
400651200,1982,1,0,Lions,17,10,Bears
400651200,1982,1,0,Packers,35,23,Rams
400651200,1982,1,0,Vikings,17,10,Buccaneers
400651200,1982,1,0,Saints,7,21,Cardinals
400651200,1982,1,0,Giants,14,16,Falcons
400651200,1982,1,0,Jets,28,45,Dolphins
400651200,1982,1,0,Eagles,34,37,Redskins
400651200,1982,1,0,49ers,17,23,Raiders
400651200,1982,1,0,Seahawks,7,21,Browns
400737600,1982,1,0,Cowboys,28,36,Steelers
400996800,1982,2,0,Bills,23,22,Vikings
401256000,1982,2,0,Falcons,14,38,Raiders
401256000,1982,2,0,Bears,0,10,Saints
401256000,1982,2,0,Browns,21,24,Eagles
401256000,1982,2,0,Broncos,24,21,49ers
401256000,1982,2,0,Oilers,23,21,Seahawks
401256000,1982,2,0,Chiefs,19,12,Chargers
401256000,1982,2,0,Rams,14,19,Lions
401256000,1982,2,0,Dolphins,24,20,Colts
401256000,1982,2,0,Patriots,7,31,Jets
401256000,1982,2,0,Steelers,26,20,Bengals
401256000,1982,2,0,Cardinals,7,24,Cowboys
401256000,1982,2,0,Buccaneers,13,21,Redskins
401342400,1982,2,0,Giants,19,27,Packers
406702800,1982,11,0,Falcons,34,17,Rams
406702800,1982,11,0,Bills,7,9,Dolphins
406702800,1982,11,0,Bears,20,17,Lions
406702800,1982,11,0,Browns,10,7,Patriots
406702800,1982,11,0,Cowboys,14,9,Buccaneers
406702800,1982,11,0,Broncos,10,17,Seahawks
406702800,1982,11,0,Packers,26,7,Vikings
406702800,1982,11,0,Oilers,10,24,Steelers
406702800,1982,11,0,Saints,27,17,Chiefs
406702800,1982,11,0,Giants,17,27,Redskins
406702800,1982,11,0,Jets,37,0,Colts
406702800,1982,11,0,Eagles,14,18,Bengals
406702800,1982,11,0,Cardinals,20,31,49ers
406789200,1982,11,0,Raiders,28,24,Chargers
407048400,1982,12,0,Cowboys,31,14,Browns
407048400,1982,12,0,Lions,6,13,Giants
407307600,1982,12,0,Falcons,20,23,Cardinals
407307600,1982,12,0,Bills,20,0,Colts
407307600,1982,12,0,Bengals,31,17,Raiders
407307600,1982,12,0,Rams,20,14,Chiefs
407307600,1982,12,0,Vikings,35,7,Bears
407307600,1982,12,0,Patriots,29,21,Oilers
407307600,1982,12,0,Jets,15,13,Packers
407307600,1982,12,0,Chargers,30,20,Broncos
407307600,1982,12,0,49ers,20,23,Saints
407307600,1982,12,0,Seahawks,16,0,Steelers
407307600,1982,12,0,Redskins,13,9,Eagles
407394000,1982,12,0,Buccaneers,23,17,Dolphins
407653200,1982,13,0,Rams,24,30,49ers
407912400,1982,13,0,Colts,17,20,Bengals
407912400,1982,13,0,Bears,26,13,Patriots
407912400,1982,13,0,Browns,13,30,Chargers
407912400,1982,13,0,Broncos,27,34,Falcons
407912400,1982,13,0,Packers,33,21,Bills
407912400,1982,13,0,Raiders,28,23,Seahawks
407912400,1982,13,0,Dolphins,22,14,Vikings
407912400,1982,13,0,Saints,10,13,Buccaneers
407912400,1982,13,0,Giants,17,14,Oilers
407912400,1982,13,0,Eagles,20,23,Cardinals
407912400,1982,13,0,Steelers,35,14,Chiefs
407912400,1982,13,0,Redskins,10,24,Cowboys
407998800,1982,13,0,Lions,13,28,Jets
408430800,1982,14,0,Giants,23,7,Eagles
408430800,1982,14,0,49ers,37,41,Chargers
408517200,1982,14,0,Falcons,35,0,Saints
408517200,1982,14,0,Bills,13,0,Steelers
408517200,1982,14,0,Bengals,23,10,Browns
408517200,1982,14,0,Packers,10,30,Lions
408517200,1982,14,0,Chiefs,16,21,Raiders
408517200,1982,14,0,Rams,24,27,Broncos
408517200,1982,14,0,Vikings,13,10,Colts
408517200,1982,14,0,Patriots,3,0,Dolphins
408517200,1982,14,0,Jets,32,17,Buccaneers
408517200,1982,14,0,Seahawks,20,14,Bears
408517200,1982,14,0,Cardinals,7,12,Redskins
408603600,1982,14,0,Oilers,7,37,Cowboys
409035600,1982,15,0,Raiders,37,31,Rams
409035600,1982,15,0,Dolphins,20,19,Jets
409122000,1982,15,0,Colts,20,20,Packers
409122000,1982,15,0,Bears,7,10,Cardinals
409122000,1982,15,0,Browns,10,9,Steelers
409122000,1982,15,0,Cowboys,21,7,Saints
409122000,1982,15,0,Broncos,16,37,Chiefs
409122000,1982,15,0,Lions,31,34,Vikings
409122000,1982,15,0,Eagles,35,14,Oilers
409122000,1982,15,0,49ers,7,17,Falcons
409122000,1982,15,0,Seahawks,0,16,Patriots
409122000,1982,15,0,Buccaneers,24,23,Bills
